"ret","RV","RV_p","RV_n","RS","RK"
-0.00789676859128363,0.0233917692513618,0.0137955510443289,0.018890676009404,-1.58077848571755,10.013004719176
-0.0150175033755811,0.0151451529399269,0.00789337211833497,0.0129255690077949,-1.42954650886914,6.83463819616416
-0.0195072832229961,0.0213311069435021,0.0159466399037738,0.0141675968044864,0.803609786066395,6.37189856290353
-0.00460593060446124,0.0127283118494014,0.00852106349622534,0.00945523132603888,-0.602217277908926,11.6466744689731
-0.0156215029351658,0.0124502868875792,0.00863098891431703,0.00897305265469688,0.0127242450302211,2.9349879063072
-0.0117964007049061,0.0149912225067632,0.0105242147322095,0.0106760318713288,-0.482208192696931,5.48232602415522
0.0260974540224104,0.0137576678908887,0.0106147324138487,0.00875219295824657,0.244848160150589,4.82130985644408
0.019622103828683,0.0109853768474317,0.00677115413636391,0.00865043213612426,-0.832132933004611,5.10081520526814
-0.00584942165278557,0.0108441242525232,0.00724624988229748,0.00806764485134702,-0.26525358344341,3.91330137534472
0.00489753812859295,0.0116412232938316,0.00888335245155035,0.00752357155866686,0.474429290113016,3.9254374494397
0.00778958288942944,0.00916429168026624,0.00563654224689059,0.00722590018613699,-1.24824772775024,12.2481755637201
-0.00811482391912888,0.0157340638563846,0.00948820384427244,0.0125512849241153,-1.15265198491875,6.6647208794143
-0.00457229709889351,0.0119564725571837,0.00930394706412946,0.00750958088301623,0.426804612862099,2.39583817116719
0.00261474624129843,0.00954097061894389,0.00619674620582441,0.0072546851628552,-0.621495314035604,4.47765083543514
-0.00097827234050607,0.0125741993700363,0.0084449231487551,0.00931631701956521,-0.374069371174055,3.90666202290501
-0.00261730877882149,0.0136505943676629,0.01018069161453,0.00909352763454901,0.301017000433815,3.57102221174869
0.00718214659007144,0.00971976606517698,0.00627125760687674,0.00742598009625373,-0.672354772418724,4.11864965526608
0.00195054937925088,0.0084163043989997,0.00561016852540163,0.00627376990757667,-0.347909821707378,4.53067083964747
0.00227020103398656,0.0157115107491989,0.0148216650493812,0.00521246728394008,6.5010459907605,52.2338122782029
0.00999062120058758,0.00926391398807686,0.00722694054496283,0.00579581165481233,0.22212638742361,3.0294511047143
0.0149627217187844,0.0132816300259046,0.0114287865050902,0.00676642706057484,2.75087309472273,18.4050517641729
0.0125566739363689,0.00916257375371448,0.00724223286365475,0.00561273738392031,1.20273663744363,7.46549976335905
0.0114775757403409,0.0123296811400222,0.00894961432223309,0.00848088677544384,0.0754978596626242,4.1785546218251
0.00246777194741243,0.0106083073630134,0.00877553297025515,0.00596038641332331,1.25535409770634,6.74057743476609
0.0176881573389682,0.0113083632467956,0.00708228478265557,0.00881591297477707,-0.588208190510579,2.7032803703801
-0.00789200616205932,0.00975766564466261,0.00645118646432844,0.00732080815453421,-0.261224644985811,4.03695599172801
-0.00305009312384064,0.0102734114417717,0.00826377878802853,0.00610351888622086,0.864734700278477,4.71623143542674
0.0232609119420486,0.00934155441819718,0.00609579572000203,0.00707855306458489,-0.796865624466969,5.35603185677599
-0.0026935899644327,0.0117813507380247,0.0069625521781841,0.00950384618869743,-1.25583188930079,6.68832368605199
-0.00119631719518098,0.00833294529571532,0.00555839814772013,0.00620823544437593,-0.0483375948773365,3.71376943110871
-0.0108497569260328,0.0114164000211124,0.00821811118968832,0.00792444559044825,-0.0974140840188958,4.91425792275414
0.0102474964711718,0.0115417130876571,0.00787679576191478,0.00843606718340222,-0.112594880538743,4.75608448683355
-0.00662020769111882,0.00916714184787011,0.00714377867429079,0.00574481643847038,0.460219779522021,2.88410925196059
0.0164708266058176,0.0116492365563381,0.00821283189873227,0.00826160423578187,-0.139473515664168,2.81948103959739
0.00355876023477775,0.0129489289764947,0.00996470976696454,0.00826917897366268,0.549506396545335,4.27616356873799
0.00942392624432165,0.00993672126855059,0.00591893776841995,0.00798151647636197,-1.90564691033002,11.3508499446642
0.00962931233567543,0.0101530059676217,0.00698771994647296,0.00736581971868888,0.0124044262929484,3.82724252745066
-0.00349147881617284,0.0104487737605077,0.00759584454213607,0.00717495775527459,-0.207766505910373,6.83743763559588
0.0121637912199768,0.0155429282405001,0.00611411551580456,0.0142898638813928,-5.12655540882204,38.0104324812978
0.0037356797025736,0.00900156095121065,0.00801866517769371,0.00409012326542888,1.74173172230677,6.36882180467474
0.0153687356554104,0.00952303604100317,0.00764987565352338,0.00567165037038388,2.14131459054531,15.2207542496545
0.0019749367247357,0.00930541221619424,0.00541967512189645,0.00756424603555396,-0.713721630020375,4.07929821525138
-0.017630012915991,0.00849906968011557,0.00522028772695186,0.00670692041665141,-1.34399077862738,12.759586874476
-0.00316200938199396,0.0103007692631425,0.00659278790875262,0.00791460643384793,-0.600412524042042,5.01903332452773
-0.00403701713458382,0.0084425100207774,0.00642689823782566,0.00547457345293314,0.315990526417142,10.3177461376242
0.0112071433746235,0.0117020490135087,0.00755989441429636,0.00893229799991305,-0.531815903223298,4.34700121943616
0.00256722136848975,0.00809186946666937,0.00649599804295616,0.00482497263116857,0.488553739419855,4.34021402950769
0.0149928853885233,0.00793058785126899,0.00585023250815715,0.00535434433588246,0.346527605348487,4.54779123967824
-0.0033756152439306,0.0201785060836224,0.0105300908573201,0.0172130559257608,-1.17661968243417,4.12711709994463
-0.0358475002344809,0.0141126435298847,0.0123205116324213,0.00688271025955384,2.06680113243584,10.0592269348047
0.0242302300898882,0.00900667842984142,0.00568863040102897,0.00698281751867107,-0.630257391275808,6.41525488315895
-0.00256722136848975,0.00866289918625969,0.00569212145546181,0.00653035800301715,-0.662043937181234,4.38655001225937
-0.00976250022640412,0.0113134805823907,0.00814463261459227,0.00785237559350369,-0.0369006422676898,3.03108220772356
0.0071886712655691,0.00950918825473967,0.00660724226933881,0.00683878723593163,-0.047011017310699,3.77624246567637
-0.00287063593137704,0.00980213020284543,0.00745134236566206,0.00636861472089687,0.972390439863349,10.414581022022
-0.00316313656788703,0.0194245654739112,0.011494896313788,0.0156582598837012,-0.71701030953004,4.25916719237168
-0.018912586501576,0.0214993948854788,0.0145763776007049,0.0158035817612154,-0.00919610010238252,6.68549208845022
0.0340693101494773,0.0239236191021464,0.0211646909403872,0.0111532689532026,2.766136910031,15.0670408861832
0.0299195379576891,0.0172796872641926,0.0129076276296086,0.0114882871187861,0.374274865947001,3.16493670998536
0.0112321955995047,0.0109472430814651,0.00762133081119084,0.00785859069751554,0.0190369484042204,2.92259599263207
-0.0145444776725658,0.017370299806832,0.00977864088756968,0.0143563748129943,-1.30845697375237,6.84304420060428
-0.0274577395640829,0.0223502395868399,0.0188584814775514,0.0119954527196765,1.4448399283457,6.14008750251432
0.0288397373778557,0.042857090645964,0.0285108495073865,0.0319978386614399,-0.36316534015582,5.56673121430313
-0.0311180045824266,0.0353814994385071,0.0244980785714263,0.0255283107319169,-0.0183134885698871,2.56250751311265
0.0291839871185089,0.0241454748559519,0.0186190317864621,0.0153732108342442,1.05969653702665,6.15534688430114
-0.00360217178108346,0.0163966933675742,0.0124474626532601,0.0106729671078827,0.452525095823498,3.32679583908058
0.011863678927245,0.0116603799658166,0.00948089252669106,0.00678801427845813,0.694784281920083,3.77385737554977
0.0187489346335914,0.0161617910545183,0.0122077291997249,0.0105912623362888,0.634061686763653,5.01007129726644
-0.0127333657582911,0.0167895902741746,0.0104635331017175,0.0131303014666047,-0.330373053861142,3.27316677246415
-0.0217725666643069,0.021691161996927,0.0160069496874639,0.0146384449474639,0.129334587498387,4.26756780588611
-0.0134619084462306,0.0205180368643225,0.0138603297399781,0.0151288167503204,0.0901225715653177,4.57904555032587
-0.00765484336381528,0.0219412499335914,0.0172397867907187,0.0135723321525405,0.975141509443242,5.82564222894995
-0.0141455962230719,0.0233368518013355,0.0157951515732205,0.0171791105350797,0.113789675611474,4.63160909966582
-0.0336096622263824,0.0238743232458722,0.0199139569894697,0.0131688126826204,1.11804343977446,4.05617341966398
0.0204783156128392,0.0159820224923143,0.00982596409485396,0.0126045814111965,-0.639499479071595,3.42891000577626
-0.0361927178335311,0.0226157350466404,0.0198980247175181,0.0107489573466861,1.2381462610817,3.77090200977698
0.0562600737256758,0.0196351810398391,0.0129639785840846,0.0147470537307847,-0.315457780423669,3.33857526418864
0,0.01551048493939,0.0123836603138604,0.00933917021399455,0.964984107501977,5.72044320517701
0.0134436868829089,0.0187157501834502,0.0102870279790725,0.015635100264696,-1.50449305682858,6.6911001135854
-0.022120382472465,0.0159439111963086,0.0109759038177313,0.0115645077551829,-0.308411921016034,4.27404172070402
0.0126986158572802,0.0149853167252857,0.0126197302252885,0.00808097310959938,1.06540536896494,5.3102435097434
0.0243640231094795,0.0154893482394914,0.0105567430848675,0.0113346850121359,-0.32811404191212,3.3442839196921
-0.0177898132574219,0.0156973644022249,0.00992765221474036,0.012159316209368,-0.33074032897236,2.54463032973827
-0.0184003871540446,0.0157419230736685,0.00916305493324716,0.0128002564953829,-0.720113485064351,2.93128888788428
-0.0181577823166319,0.0209044007220261,0.0159512569991327,0.0135111572300327,0.482015298890161,3.06452450257954
0.0164155826845223,0.0158273135106944,0.0109201975071342,0.0114565762499531,0.178200708924229,5.16806231137224
0.00261044738777105,0.0140953485361956,0.0120630101788529,0.00729127120478457,1.2735498457847,5.0206183998357
0.0141083920176395,0.0161733948583331,0.0128728303596566,0.00979126854779605,0.525497344075551,4.03015860816243
0.0317931952275745,0.0178282100454782,0.0121520813950954,0.0130449987042034,-0.0894072581802386,4.79686459138107
0,0.0117019596833741,0.009901632230884,0.00623646851957359,1.00437401544377,4.64303706573258
0.0167521275237759,0.0153157360449602,0.0126121606493474,0.00868937134400101,1.3973365340844,6.15441253257981
0.00759752074131459,0.0131594035626052,0.00928946147734126,0.00932071926325966,-0.293078569874954,5.67570804704352
0.0102151588398227,0.00897715052002017,0.006154868580445,0.00653504584655297,0.241627761923956,5.03311837209921
0.00320743514480926,0.011213629582306,0.00683678132199418,0.00888841434477493,-0.42190167644861,4.74960968892803
-0.00884134227289524,0.0118650396150792,0.00702035000004571,0.00956524181316166,-0.784846296488753,3.66599764361759
-0.0129974934889852,0.0156818538015542,0.0117577228127601,0.0103767284300794,0.839739787090998,5.81608990411749
-0.0137209944827674,0.015162217184643,0.0095014434676799,0.0118158961566512,-0.910955752663497,5.36028506705948
0.00193348482582634,0.0168920764402524,0.01205154645734,0.0118364891099475,0.0488415875571705,3.99155450820169
-0.00636321445811827,0.00999134738725442,0.00797983513975486,0.00601242494798308,0.668197904494775,3.06747139573184
-0.00111050522967648,0.0162595162615867,0.00978905476804532,0.0129825373409442,-0.619878441625078,3.93151245947609
-0.0510170226904858,0.0244136681897159,0.0222730962676235,0.00999681835039154,5.04193301561111,37.4624414138172
0.0165300392013137,0.0192475413875814,0.0130031617358972,0.0141910406361463,-0.344846206929018,3.96995702199143
-0.00144037535948094,0.0154060269255534,0.00995148955608762,0.0117606769042413,-0.037515069781689,5.04809618748218
-0.00461771533619704,0.0164591861733453,0.011376946502254,0.0118941118951224,0.0270872262554727,3.26389960412006
-0.00144913411348302,0.0154823132983221,0.0126015801748767,0.00899456514588418,0.445645110310269,4.55959657933599
0.0394894055707709,0.0143008525457033,0.0101816576279629,0.010042322016391,0.125910502740799,2.80652948786754
-0.00502519431127713,0.00977356676304155,0.00740705970979632,0.00637636838075895,0.703113306890597,4.95317275853104
0.000278185306324286,0.012837475218034,0.00806629059400084,0.00998677755969221,-0.511839009278247,3.30564109628417
-0.00195887747070289,0.0110290941454681,0.00909022540509845,0.00624569609844267,0.814224181920232,3.17800333825577
0.0125385120601118,0.0121140169237642,0.00918831632198686,0.00789457086841041,0.0778198791269325,2.54834750224753
0.0170227382358124,0.0154219178776522,0.0105804807312159,0.0112200257807823,-0.279613443653977,2.73477316822138
-0.00272555756358406,0.0195037835907096,0.0135673934020812,0.014011545618753,0.0743210532857336,3.76479226572592
0.00109111462685263,0.0133228168786286,0.00909851472431273,0.00973213642490361,-0.417785982788703,4.13402671310504
-0.01677518304087,0.0149723722035299,0.0131161209295871,0.00722075488861671,1.39723400346066,5.10367792974123
0.0460666917630292,0.0156367455821209,0.00735790041685125,0.0137974314223944,-1.1767439596806,3.56566252439288
-0.0252087927496443,0.0113090647449132,0.00835605872433693,0.00762044801833009,0.124273497031031,4.52530373355064
0.00271151145885318,0.0133536253614018,0.00928490047714653,0.00959739201148723,-0.176580303443025,3.03095024828395
-0.00352479273986805,0.0097537371393057,0.00709857755032091,0.00668921407526708,0.0454015712330922,5.70483445414936
0.0164418373314241,0.0112044101452277,0.00587255058294831,0.00954211487843203,-1.34900278507151,6.12531109542995
-0.0218946931083019,0.0152397100360244,0.010268876736065,0.0112605032108519,-0.177887262573941,3.36083573775771
0.00572295137306789,0.0185768306745685,0.0149313139162355,0.0110523528104391,1.23321167950871,6.19333242448683
0,0.0141318103453403,0.0119094630650826,0.00760741435299142,1.27508910840057,4.78237927857961
0.0257519784344691,0.00905526791765797,0.00764326046701487,0.00485576425436134,1.34214902822804,6.66888857048446
0.00896466948059915,0.00932744870425572,0.00520647383417254,0.00773911684526073,-1.88120158647602,9.74037011970348
-0.00394528152013596,0.013942297650642,0.00735966655030718,0.0118415781062909,-1.47054112451916,6.28149588532297
-0.0231902951646954,0.0109627284777409,0.00955024462396305,0.00538277282626125,1.46162382905957,5.30785506637119
0.00350045506566099,0.0117899141034641,0.00900715876221554,0.00760744146210177,0.509936336402435,5.11409318613104
0.0165236204275594,0.00744803279224748,0.00545619223587191,0.00506982827713177,0.112829293236639,4.26581842489359
-0.00663023993546163,0.0117642739649498,0.00933013037426338,0.00716566878397563,0.610016799428894,5.52603240060715
0.00106354535598907,0.0115473651168919,0.00709645273119115,0.00910944563498684,-0.403841923419541,4.8770887706412
-0.0280330494993328,0.0123112306319076,0.0104360407694166,0.00653111420288264,1.39681450336663,5.49759203987819
0.00545111645947349,0.0103005878122151,0.00752041677224828,0.00703885223945214,0.231619575625902,5.18314764284394
-0.00163221716712059,0.00869103509549895,0.00577664271812353,0.00649341897141597,-0.333805440911885,3.81861466726566
0.00813777013228867,0.00748586660668481,0.00598313817917679,0.00449891724551095,0.5406825933593,3.21406758200469
0.0110128546218911,0.0102161502038537,0.0075753359019145,0.00685448838067915,0.296423109872562,6.93249858501114
-0.00213903824874961,0.0131476166742649,0.00779493972099176,0.0105876691939026,-1.02250318701396,5.42282207829061
-0.027137853599243,0.0101415326319251,0.00685887356438982,0.00747037733666221,-0.525680876500904,7.47786438521145
0.00384301624737748,0.0104569390611828,0.00744539546673887,0.00734259224478353,0.257460097928658,4.54477689096834
-0.0204890632849568,0.0127798561054541,0.00958732494995234,0.00845032084480423,0.420530285018305,3.83223401159481
-0.00786089733258022,0.0121154558562935,0.00987290606389866,0.0070221076935083,1.05980063588648,5.19873010908074
0.0128851875184481,0.0132942791777162,0.00912288763875778,0.00967009720662931,-0.160349238108981,2.9973736411268
0.0091842096149306,0.013949321594964,0.0107893248552639,0.00884160857125631,0.197378102677112,3.96276908981012
0.0153919423970144,0.0109010600455364,0.00692529405924617,0.00841863482456393,-0.435951882897823,4.18038027840947
-0.0273756809873587,0.0151417177625545,0.0124535612700971,0.00861280607542013,0.757976219133001,2.95631033450159
0.0360672292669748,0.0133132758094372,0.0107684133076289,0.00782844733099904,1.69927966722901,15.5759080101295
0.021137412383633,0.0126309922616319,0.00733325612505204,0.0102842267632424,-2.12800645068443,13.9038285012248
0.00607190191798201,0.00961177045481813,0.00829116743632306,0.00486237327022215,1.48398327976797,6.43659564047795
0.0102104480104566,0.0113119065460292,0.00839453286363464,0.00758228512438408,0.488587685003884,8.11680808008891
0.00156044772665043,0.00999360316499957,0.00745801729083597,0.00665207353455155,0.16814639965394,3.32096958681731
0.022631114961349,0.0114370964446524,0.00746817964323288,0.00866218609247587,-0.212309955600236,4.36011288525987
-0.0109941349393115,0.00786414879000997,0.0061164290577063,0.00494308929450614,0.391733160523162,4.09212823397128
0.0180874955479178,0.00931784361924572,0.00664980140300568,0.00652704764907549,0.0455647756873086,3.83033219439745
-0.0012645819118311,0.0104466272814803,0.0073650987749756,0.0074085991653633,-0.264854334801621,4.29899402864795
-0.00278473644477772,0.0104266775241465,0.00927222102391737,0.0047688071334628,1.77697124694078,6.43173718454953
0.0120961438782077,0.00884705711705176,0.00595121976787851,0.0065462510574212,-0.453124992408975,4.86230680856793
0.0032483194301629,0.00861044732297063,0.00598747196840046,0.00618788999007503,-0.155702351525791,4.86982492313553
0.00149838290850424,0.0083361831080175,0.00679105345811465,0.00483461908938289,0.666327005920853,3.19685961569053
0.0118924122254809,0.009439590634242,0.00612382729885722,0.0071836349124827,-0.209930091182895,3.39195734806711
-0.0121419868488544,0.0110787936360854,0.00693723074512451,0.008637968396554,-0.651835183435406,3.44445898034267
-0.0130495941177249,0.0120232040185838,0.00927060112848891,0.0076559381912963,1.02768509383884,5.38474258611727
0.00378312537886449,0.0121245600157697,0.0101550918901748,0.00662412743522559,1.41156653339047,7.40172824627064
0.0142403209196651,0.00936335215661465,0.00668693279169907,0.00655418137131403,0.103306550261608,3.37145758649568
0.00667482624162341,0.0149839363283864,0.010318079422754,0.0108653386932428,-0.286675214858078,3.86567442071921
-0.00123143067708398,0.0126294112407103,0.00797761916539979,0.00979079265120177,-0.770566107448599,3.89996518454257
0.00344650860310214,0.0144341076620334,0.0109330910704921,0.00942395796061807,0.607752571044368,6.5350356491221
0.0112486930989046,0.0129295438657261,0.0067889327737591,0.0110037946349936,-1.7860359611994,8.24010150824207
-0.0144482131450387,0.0102975772749704,0.00633258321628693,0.00812025169208366,-1.00590168988213,5.34204775637908
0.00712760567028647,0.010833347695439,0.00767775620486183,0.00764287131574112,-1.19094616154859,11.2206673196925
0.010716924538261,0.00956817642746294,0.00598058458325022,0.00746877554821721,-0.878603926102151,5.96107590268219
0.00676389342263217,0.00929926938447107,0.00562601423747641,0.00740434837677656,-0.645396404241369,3.21725435398205
-0.0295539831536473,0.010228374247156,0.0077373772165405,0.00668974091791628,0.208276496894325,4.14416675795168
0.000989320382624115,0.00867777625919117,0.00654891690218035,0.00569346012657668,0.206537631390452,4.51109548985887
0.014505073567936,0.00898587184859372,0.00688444540146027,0.00577497224180875,0.454859215666618,3.24104252118659
0.00365593347875004,0.01652013385047,0.0117328495570572,0.0116299210534255,0.376257874915284,7.49014164174295
0,0.0140650951207671,0.00990204931561685,0.00998880974427478,0.109667652659072,3.35300668113956
-0.00609970846884522,0.00772897518954937,0.00656566264594197,0.00407788321318205,0.945476333465757,3.6917441384554
0.00707027240255309,0.0154179997650848,0.011571722345822,0.0101887172258021,0.587910227904694,4.18309812751098
0,0.0122328629575792,0.0100612249159276,0.00695806649364815,1.241056026465,5.29582950672079
0.00798631586225484,0.0120347857268274,0.00782020659010849,0.00914770115267611,-0.498851473989803,4.29871303790193
-0.00168771136447221,0.00813013926155552,0.00597320198581319,0.00551543492835913,0.535273274516881,4.9087149868745
0.00721670873087099,0.0101144610271848,0.00640430457483703,0.00782861448681445,-0.492769591352358,3.70348146654198
-0.0149729455076781,0.00869825793328802,0.00627020083844168,0.0060286211126271,-0.221644530845156,4.38452261016304
0.000487068345316644,0.011881321015108,0.00900121954903559,0.00775524568882936,0.371130337610746,3.97028714155441
0.0104036557243372,0.0194097099350945,0.00839394784186431,0.0175008136780142,-2.29730026549255,10.1709516847587
-0.0457995701123011,0.0106871488245481,0.00790699063375531,0.00718989910330773,0.375266548864806,4.02128051621124
-0.000504621752187351,0.0135826748125799,0.0109856053758868,0.00798783635220324,1.6155990498674,9.3219396963977
0.0147627756439781,0.0091012533886659,0.0066791769966873,0.00618234647133478,0.72533609812206,5.35023621830606
-0.00572714381632267,0.0184553818579814,0.0120411503034605,0.0139861295179683,-0.596393319980481,12.6185931475293
-0.00225052823311156,0.00791852904376956,0.00704779588167534,0.0036099411944327,1.44166465653796,4.72718389556224
0.0205659624174048,0.0116461338400514,0.00909104164989095,0.00727910675428915,0.5331560578817,4.8949028551473
0.0112212569220573,0.00934073475114448,0.00591511175054635,0.00722916168513243,-0.710562100894069,3.95862222535246
-0.000485768423747146,0.0109442627483019,0.00521842221145205,0.0096200289358657,-1.18128454187809,3.4377975222959
-0.0308031881912307,0.0790654341945858,0.0410851120170279,0.0675526198968378,-1.50244333465804,6.59673600472141
-0.122579895213089,0.0163548847475041,0.0115407305789126,0.0115885198713681,0.33843111588091,9.70962820471146
-0.00652857515698191,0.016177544239265,0.012988541778451,0.0096442065553787,2.6162566658741,19.8755595366803
-0.00972615577501523,0.0112324420597043,0.00692489077314616,0.0088438477149151,-0.853595733706136,4.68916300881356
-0.00316805887422644,0.00996877178238615,0.00741240725638393,0.00666578048804528,0.162915163102831,3.5898523612984
0.0160217495286763,0.0199793257463443,0.0170860659062965,0.0103556655567967,3.22057129110029,21.8593864801335
0.000568200824137666,0.0103685026084467,0.00688325565184076,0.00775413682963923,-0.115607011555128,5.13947678991323
-0.0114122961720247,0.0140924519302108,0.00969104350321295,0.0102313673193829,-0.336208740777739,5.56959200529935
-0.00200959530656286,0.011951548693591,0.00912848996614917,0.00771428461447916,0.84389783486138,7.66421511231748
0.0143336801671095,0.0128670286903407,0.0100728061031354,0.00800618539172605,0.744207075804277,4.00765838211566
0.000854255981686869,0.0112224522765595,0.0094878729695422,0.00599363842865809,1.84599429019258,7.77313863110706
-0.00857221323608748,0.0133502072293102,0.0111387644377117,0.00735907330216887,1.45745205456265,6.54098743042271
0.00771795725440061,0.010366090203835,0.00771342263597275,0.00692523915492511,0.146332767570386,2.77712925663585
0.0197340248535918,0.00735928570336217,0.00548241004562003,0.00490940588619391,0.174576788063616,2.99129912638778
0.00584505936938617,0.00959223320273419,0.00741691205526256,0.0060827915778972,0.129769995497293,6.92135967242053
0.0115918289381653,0.0110105345467989,0.00843097805479541,0.00708170036402351,0.407130870194764,3.52480432272336
0.00136931282545483,0.0172745637279201,0.00785717140329832,0.015384258497866,-4.29875984988691,30.0912353713479
0.0216829261784173,0.013054806206661,0.00758348926738869,0.0106263190063576,-1.21763998734976,6.2652174621772
-0.00349195458544571,0.0110450908263854,0.0086115234075357,0.00691633544332309,0.422303020045182,4.07579066127932
0.0194479900862321,0.0123516490735064,0.00969426432450061,0.00765404951916086,1.38995707786368,9.95732871731935
0.00342481423408048,0.00692378774975417,0.00513839416156386,0.00464066183254634,0.448051427017988,4.22261705494171
0.00576689393735474,0.0211536754393342,0.00902219961280382,0.0191331622775592,-3.6190035751463,21.2088970725454
0.00703433460871139,0.00810677765652817,0.00502463011779912,0.00636183433859216,-0.776664540212277,3.70605371767484
-0.0101749510374094,0.0266933638918412,0.0239135408020604,0.0118607859002027,5.1139474840233,39.2031201791994
-0.0139988445353856,0.0116894296267936,0.00729476549132749,0.0091339565045109,-0.567506856142284,3.20251257948324
-0.00827863879389712,0.0100374845677684,0.0067232812510599,0.00745309235601808,-0.428447113656426,4.84146108252417
-0.00618466658792594,0.00920038532459736,0.00648875484676024,0.00652251107011035,-0.114293856143708,3.72223584631131
0.00779315169181238,0.00881724645868394,0.00725436657077651,0.00501178618558042,0.657535884260598,3.60638919921251
0.0185697608132656,0.0151302271990164,0.00927335842295257,0.0119552749300596,-1.43515678981598,11.8191391208301
0.00863338552556847,0.0114601697441911,0.00786743819707336,0.00833300106689681,0.309401231229614,5.87139211358196
-0.0110026235729546,0.00722724659097528,0.00540117532224953,0.0048021243658496,0.200565300620619,6.13294644168189
0.0107429313220866,0.00701782693813699,0.00491686975985464,0.00500742315949713,-0.0735469980344769,4.70303326776772
0.00234395136188059,0.00739855435659166,0.00431084380907793,0.00601292210336838,-1.11771799079471,4.78519961788951
-0.00678441519836426,0.0102174545748019,0.0078781618594256,0.00650622345949109,1.25410044423862,8.48846734812207
-0.000524970655145562,0.0107362679742216,0.00715292154826916,0.0080064451124456,-0.883018095231117,7.37626657887643
0.0148199177830097,0.00734363519990625,0.00459682859783727,0.00572696645628448,-0.588041438889779,3.72208740700157
-0.00232639256758649,0.00927016235562194,0.00566495821241305,0.00733785789936028,-0.538027780166357,3.13938723938326
-0.013276888464139,0.00972404088575222,0.007957360094248,0.00558904208950428,1.56012497683839,8.39941179584139
0.00964929291518457,0.00965626591895436,0.00736628995169242,0.0062434961235797,0.705524395399511,4.45080443310481
0.00466423571550401,0.0120844246070684,0.00688290785368982,0.0099327185383225,-0.873266180724909,3.24488883007112
-0.0166765484867142,0.0134982645193651,0.00878638847213239,0.0102470738580108,-1.16846212356436,8.88264435104193
0.00732927797093863,0.0102255705014037,0.00720745436816234,0.00725361245242913,0.101164435839359,3.38850325736823
0.00312649098731255,0.0138776098326522,0.0119247797241713,0.00709842822019894,3.43099735103158,25.0245749383157
0.00931520734353475,0.0100766966299648,0.00657949829764848,0.00763216988304013,-0.335183858540584,4.2586798422231
-0.00801741189010841,0.00992107693141811,0.00851697738753709,0.0050881100282225,1.18195485015194,5.07101521804959
0.0251304780559667,0.0169380790610929,0.013039203611034,0.0108109986342536,1.39111675238429,11.1914918151973
-0.0246100053576197,0.0116230576631555,0.00851176402154458,0.00791488109086777,0.456218751791902,4.39196533119095
0.00181496805225967,0.0132179912219974,0.00848023959436519,0.0101390743348179,-0.518458628271614,3.19805374457274
0.00232696884713457,0.0125679234826895,0.00834616878400086,0.00939649760792325,-0.916858326461978,6.38238146335357
-0.00934665912518629,0.0111043889877514,0.00839683682177329,0.00726640118489252,0.674059936900541,4.52667446719255
-0.00261255491239742,0.0113288139864244,0.00908596826333548,0.00676662449502443,0.665528980718925,3.12083232091424
